source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,id
DP FAMNIT,The enclaveless competition game,10.26493/1855-3974.2227.e1a,CC BY 4.0,"For a subset S of vertices in a graph G, a vertex v ∈ S is an enclave of S if v and all of its neighbors are in S, where a neighbor of v is a vertex adjacent to v. A set S is enclaveless if it does not contain any enclaves. The enclaveless number Ψ(G) of G is the maximum cardinality of an enclaveless set in G. As first observed in 1997 by Slater [J. Res. Nat. Bur. Standards 82 (1977), 197–202], if G is a graph with n vertices, then γ(G) + Ψ(G) = n where γ(G) is the well-studied domination number of G. In this paper, we continue the study of the competition-enclaveless game introduced in 2001 by Philips and Slater [Graph Theory Notes N. Y. 41 (2001), 37–41] and defined as follows. Two players take turns in constructing a maximal enclaveless set S, where one player, Maximizer, tries to maximize |S| and one player, Minimizer, tries to minimize |S|. The competition-enclaveless game number Ψg+(G) of G is the number of vertices played when Maximizer starts the game and both players play optimally. We study among other problems the conjecture that if G is an isolate-free graph of order n, then Ψg+(G) ≥ (1/2)n. We prove this conjecture for regular graphs and for claw-free graphs.",2020-11-12,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2227,0,0,NA,NA,636
DP FAMNIT,Distinguishing numbers of finite 4-valent vertex-transitive graphs,10.26493/1855-3974.1849.148,CC BY 4.0,"The distinguishing number of a graph G is the smallest k such that G admits a k-colouring for which the only colour-preserving automorphism of G is the identity. We determine the distinguishing number of finite 4-valent vertex-transitive graphs. We show that, apart from one infinite family and finitely many examples, they all have distinguishing number 2.",2020-11-13,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1849,19,2,173,187,637
DP FAMNIT,Divergence zero quaternionic vector fields and Hamming graphs,10.26493/1855-3974.2033.974,CC BY 4.0,"We give a possible extension of the definition of quaternionic power series, partial derivatives and vector fields in the case of two (and then several) non commutative (quaternionic) variables. In this setting we also investigate the problem of describing zero functions which are not null functions in the formal sense. A connection between an analytic condition and a graph theoretic property of a subgraph of a Hamming graph is shown, namely the condition that polynomial vector field has formal divergence zero is equivalent to connectedness of subgraphs of Hamming graphs H(d, 2). We prove that monomials in variables z and w are always linearly independent as functions only in bidegrees (p, 0), (p, 1), (0, q), (1, q) and (2, 2).",2020-11-13,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2033,19,2,189,208,638
DP FAMNIT,Oriented area as a Morse function on polygon spaces,10.26493/1855-3974.2286.ece,CC BY 4.0,We study polygon spaces arising from planar configurations of necklaces with some of the beads fixed and some of the beads sliding freely. These spaces include configuration spaces of flexible polygons and some other natural polygon spaces. We characterise critical points of the oriented area function in geometric terms and give a formula for the Morse indices. Thus we obtain a generalisation of isoperimetric theorems for polygons in the plane.,2020-11-13,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2286,19,1,155,171,639
DP FAMNIT,A Möbius-type gluing technique for obtaining edge-critical graphs,10.26493/1855-3974.2039.efc,CC BY 4.0,"Using a technique which is inspired by topology, we construct original examples of 3- and 4-edge critical graphs. The 3-critical graphs cover all even orders starting from 26; the 4-critical graphs cover all even orders starting from 20 and all the odd orders. In particular, the 3-critical graphs are not isomorphic to the graphs provided by Goldberg for disproving the Critical Graph Conjecture. Using the same approach we also revisit the construction of some fundamental critical graphs, such as Goldberg’s infinite family of 3-critical graphs, Chetwynd’s 4-critical graph of order 16 and Fiol’s 4-critical graph of order 18.",2020-11-14,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2039,19,2,209,229,640
DP FAMNIT,On plane subgraphs of complete topological drawings,10.26493/1855-3974.2226.e93,CC BY 4.0,"Topological drawings are representations of graphs in the plane, where vertices are represented by points, and edges by simple curves connecting the points. A drawing is simple if two edges intersect at most in a single point, either at a common endpoint or at a proper crossing. In this paper we study properties of maximal plane subgraphs of simple drawings Dn of the complete graph Kn on n vertices. Our main structural result is that maximal plane subgraphs are 2-connected and what we call essentially 3-edge-connected. Besides, any maximal plane subgraph contains at least ⌈3n/2⌉ edges. We also address the problem of obtaining a plane subgraph of Dn with the maximum number of edges, proving that this problem is NP-complete. However, given a plane spanning connected subgraph of Dn, a maximum plane augmentation of this subgraph can be found in O(n3) time. As a side result, we also show that the problem of finding a largest compatible plane straight-line graph of two labeled point sets is NP-complete.",2020-11-14,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2226,0,0,NA,NA,641
DP FAMNIT,Graphical Frobenius representations of non-abelian groups,10.26493/1855-3974.2154.cda,CC BY 4.0,"A group G has a Frobenius graphical representation (GFR) if there is a simple graph Γ whose full automorphism group is isomorphic to G acting on the vertices as a Frobenius group. In particular, any group G with a GFR is a Frobenius group and Γ is a Cayley graph. By very recent results of Spiga, there exists a function f such that if G is a finite Frobenius group with complement H and |G| > f(|H|) then G admits a GFR. This paper provides an infinite family of graphs that admit GFRs despite not meeting Spiga’s bound. In our construction, the group G is the Higman group A(f, q0) for an infinite sequence of f and q0, having a nonabelian kernel and a complement of odd order.",2020-11-14,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2154,0,0,NA,NA,642
DP FAMNIT,"On resolving sets in the point-line incidence graph of PG(<i>n</i>, <i>q</i>)",10.26493/1855-3974.2125.7b0,CC BY 4.0,"Lower and upper bounds on the size of resolving sets and semi-resolving sets for the point-line incidence graph of the finite projective space PG(n, q) are presented. It is proved that if n > 2 is fixed, then the metric dimension of the graph is asymptotically 2qn − 1.",2020-11-15,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2125,19,2,231,247,643
DP FAMNIT,Building maximal green sequences via component preserving mutations,10.26493/1855-3974.2128.ccf,CC BY 4.0,"We introduce a new method for producing both maximal green and reddening sequences of quivers. The method, called component preserving mutations, generalizes the notion of direct sums of quivers and can be used as a tool to both recover known reddening sequences as well as find reddening sequences that were previously unknown. We use the method to produce and recover maximal green sequences for many bipartite recurrent quivers that show up in the study of periodicity of T-systems and Y-systems. Additionally, we show how our method relates to the dominance phenomenon recently considered by Reading. Given a maximal green sequence produced by our method, this relation to dominance gives a maximal green sequence for infinitely many other quivers. Other applications of this new methodology are explored including computing of quantum dilogarithm identities and determining minimal length maximal green sequences.",2020-11-16,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2128,19,2,249,275,644
DP FAMNIT,Some algebraic properties of Sierpiński-type graphs,10.26493/1855-3974.2199.97e,CC BY 4.0,"This paper deals with some of the algebraic properties of Sierpiński graphs and a family of regular generalized Sierpiński graphs. For the family of regular generalized Sierpiński graphs, we obtain their spectrum and characterize those graphs that are Cayley graphs. As a by-product, a new family of non-Cayley vertex-transitive graphs, and consequently, a new set of non-Cayley numbers are introduced. We also obtain the Laplacian spectrum of Sierpiński graphs in some particular cases, and make a conjecture on the general case.",2020-11-16,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2199,0,0,NA,NA,645
DP FAMNIT,A double Sylvester determinant,10.26493/1855-3974.2248.d3f,CC BY 4.0,"Given two (n+1) × (n+1)-matrices A and B over a commutative ring, and some k ∈ {0, 1, …, n}, we consider the (n choose k) × (n choose k)-matrix W whose entries are (k+1) × (k+1)-minors of A multiplied by corresponding (k+1) × (k+1)-minors of B. Here we require the minors to use the last row and the last column (which is why we obtain an (n choose k) × (n choose k)-matrix, not a (n + 1 choose k + 1) × (n + 1 choose k + 1)-matrix). We prove that the determinant det W is a multiple of det A if the (n+1, n+1)-th entry of B is 0. Furthermore, if the (n+1, n+1)-th entries of both A and B are 0, then det W is a multiple of (detA)(detB). This extends a previous result of Olver and the author.",2020-11-16,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2248,0,0,NA,NA,646
DP FAMNIT,The Cayley isomorphism property for the group <i>C</i><sub>2</sub><sup>5</sup> × <i>C</i><sub><i>p</i></sub>,10.26493/1855-3974.2348.f42,CC BY 4.0,"A finite group G is called a DCI-group if two Cayley digraphs over G are isomorphic if and only if their connection sets are conjugate by a group automorphism. We prove that the group C25 × Cp, where p is a prime, is a DCI-group if and only if p ≠ 2. Together with the previously obtained results, this implies that a group G of order 32p, where p is a prime, is a DCI-group if and only if p ≠ 2 and G ≅ C25 × Cp.",2020-11-17,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2348,19,2,277,295,647
DP FAMNIT,On the divisibility of binomial coefficients,10.26493/1855-3974.2103.e84,CC BY 4.0,"Shareshian and Woodroofe asked if for every positive integer n there exist primes p and q such that, for all integers k with 1 ≤ k ≤ n − 1, the binomial coefficient (n choose k) is divisible by at least one of p or q. We give conditions under which a number n has this property and discuss a variant of this problem involving more than two primes. We prove that every positive integer n has infinitely many multiples with this property.",2020-11-18,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2103,19,2,297,309,648
